sample_name	target	off_target	off_target_pidx	cosine
dec_PARP2_1087	PARP2	TNKS2	19434	0.1952
dec_PARP2_1088	PARP2	PARP1	20400	0.2751
dec_PARP2_1088	PARP2	PARP3	19815	0.3158
dec_PARP2_1088	PARP2	TNKS1		
dec_PARP2_1088	PARP2	TNKS2	19434	0.1796
dec_PARP2_1089	PARP2	PARP1	20400	0.2769
dec_PARP2_1089	PARP2	PARP3	19815	0.3144
dec_PARP2_1089	PARP2	TNKS1		
dec_PARP2_1089	PARP2	TNKS2	19434	0.1858
dec_PARP2_1090	PARP2	PARP1	20400	0.2601
dec_PARP2_1090	PARP2	PARP3	19815	0.2764
dec_PARP2_1090	PARP2	TNKS1		
dec_PARP2_1090	PARP2	TNKS2	19434	0.1404
dec_PARP2_1091	PARP2	PARP1	20400	0.3254
dec_PARP2_1091	PARP2	PARP3	19815	0.2957
dec_PARP2_1091	PARP2	TNKS1		
dec_PARP2_1091	PARP2	TNKS2	19434	0.1520
dec_PARP2_1092	PARP2	PARP1	20400	0.2641
dec_PARP2_1092	PARP2	PARP3	19815	0.2934
dec_PARP2_1092	PARP2	TNKS1		
dec_PARP2_1092	PARP2	TNKS2	19434	0.1348
dec_PARP2_1093	PARP2	PARP1	20400	0.2895
dec_PARP2_1093	PARP2	PARP3	19815	0.3214
dec_PARP2_1093	PARP2	TNKS1		
dec_PARP2_1093	PARP2	TNKS2	19434	0.2055
dec_PARP2_1094	PARP2	PARP1	20400	0.2868
dec_PARP2_1094	PARP2	PARP3	19815	0.2736
dec_PARP2_1094	PARP2	TNKS1		
dec_PARP2_1094	PARP2	TNKS2	19434	0.1525
dec_PARP2_1095	PARP2	PARP1	20400	0.3189
dec_PARP2_1095	PARP2	PARP3	19815	0.3022
dec_PARP2_1095	PARP2	TNKS1		
dec_PARP2_1095	PARP2	TNKS2	19434	0.1540
dec_PARP2_1096	PARP2	PARP1	20400	0.2760
dec_PARP2_1096	PARP2	PARP3	19815	0.2652
dec_PARP2_1096	PARP2	TNKS1		
dec_PARP2_1096	PARP2	TNKS2	19434	0.1519
dec_PARP2_1097	PARP2	PARP1	20400	0.2994
dec_PARP2_1097	PARP2	PARP3	19815	0.2434
dec_PARP2_1097	PARP2	TNKS1		
dec_PARP2_1097	PARP2	TNKS2	19434	0.3047
dec_PARP2_1098	PARP2	PARP1	20400	0.3347
dec_PARP2_1098	PARP2	PARP3	19815	0.2542
dec_PARP2_1098	PARP2	TNKS1		
dec_PARP2_1098	PARP2	TNKS2	19434	0.2317
dec_PARP2_1099	PARP2	PARP1	20400	0.3067
dec_PARP2_1099	PARP2	PARP3	19815	0.2535
dec_PARP2_1099	PARP2	TNKS1		
dec_PARP2_1099	PARP2	TNKS2	19434	0.2719
dec_PARP2_1100	PARP2	PARP1	20400	0.2371
dec_PARP2_1100	PARP2	PARP3	19815	0.3220
dec_PARP2_1100	PARP2	TNKS1		
dec_PARP2_1100	PARP2	TNKS2	19434	0.1407
dec_PARP2_1101	PARP2	PARP1	20400	0.3362
dec_PARP2_1101	PARP2	PARP3	19815	0.2834
dec_PARP2_1101	PARP2	TNKS1		
dec_PARP2_1101	PARP2	TNKS2	19434	0.1711
dec_PARP2_1102	PARP2	PARP1	20400	0.2719
dec_PARP2_1102	PARP2	PARP3	19815	0.2923
dec_PARP2_1102	PARP2	TNKS1		
dec_PARP2_1102	PARP2	TNKS2	19434	0.2985
dec_PARP2_1103	PARP2	PARP1	20400	0.2786
dec_PARP2_1103	PARP2	PARP3	19815	0.3419
dec_PARP2_1103	PARP2	TNKS1		
dec_PARP2_1103	PARP2	TNKS2	19434	0.1933
dec_PARP2_1104	PARP2	PARP1	20400	0.2007
dec_PARP2_1104	PARP2	PARP3	19815	0.3481
dec_PARP2_1104	PARP2	TNKS1		
dec_PARP2_1104	PARP2	TNKS2	19434	0.2388
dec_PARP2_1105	PARP2	PARP1	20400	0.3013
dec_PARP2_1105	PARP2	PARP3	19815	0.2452
dec_PARP2_1105	PARP2	TNKS1		
dec_PARP2_1105	PARP2	TNKS2	19434	0.2413
dec_PARP2_1106	PARP2	PARP1	20400	0.2693
dec_PARP2_1106	PARP2	PARP3	19815	0.3401
dec_PARP2_1106	PARP2	TNKS1		
dec_PARP2_1106	PARP2	TNKS2	19434	0.2286
dec_PARP2_1107	PARP2	PARP1	20400	0.2735
dec_PARP2_1107	PARP2	PARP3	19815	0.2695
dec_PARP2_1107	PARP2	TNKS1		
dec_PARP2_1107	PARP2	TNKS2	19434	0.2032
dec_PARP2_1108	PARP2	PARP1	20400	0.3093
dec_PARP2_1108	PARP2	PARP3	19815	0.2926
dec_PARP2_1108	PARP2	TNKS1		
dec_PARP2_1108	PARP2	TNKS2	19434	0.1938
dec_PARP2_1109	PARP2	PARP1	20400	0.2268
dec_PARP2_1109	PARP2	PARP3	19815	0.2401
dec_PARP2_1109	PARP2	TNKS1		
dec_PARP2_1109	PARP2	TNKS2	19434	0.2359
dec_PARP2_1110	PARP2	PARP1	20400	0.3259
dec_PARP2_1110	PARP2	PARP3	19815	0.2470
dec_PARP2_1110	PARP2	TNKS1		
dec_PARP2_1110	PARP2	TNKS2	19434	0.1870
dec_PARP2_1111	PARP2	PARP1	20400	0.2373
dec_PARP2_1111	PARP2	PARP3	19815	0.2822
dec_PARP2_1111	PARP2	TNKS1		
dec_PARP2_1111	PARP2	TNKS2	19434	0.1901
dec_PARP2_1112	PARP2	PARP1	20400	0.3002
dec_PARP2_1112	PARP2	PARP3	19815	0.2661
dec_PARP2_1112	PARP2	TNKS1		
dec_PARP2_1112	PARP2	TNKS2	19434	0.1453
dec_PARP2_1113	PARP2	PARP1	20400	0.2603
dec_PARP2_1113	PARP2	PARP3	19815	0.2564
dec_PARP2_1113	PARP2	TNKS1		
dec_PARP2_1113	PARP2	TNKS2	19434	0.1367
dec_PARP2_1114	PARP2	PARP1	20400	0.2766
dec_PARP2_1114	PARP2	PARP3	19815	0.3033
dec_PARP2_1114	PARP2	TNKS1		
dec_PARP2_1114	PARP2	TNKS2	19434	0.1391
dec_PARP2_1115	PARP2	PARP1	20400	0.2584
dec_PARP2_1115	PARP2	PARP3	19815	0.2955
dec_PARP2_1115	PARP2	TNKS1		
dec_PARP2_1115	PARP2	TNKS2	19434	0.1631
dec_PARP2_1116	PARP2	PARP1	20400	0.3151
dec_PARP2_1116	PARP2	PARP3	19815	0.2610
dec_PARP2_1116	PARP2	TNKS1		
dec_PARP2_1116	PARP2	TNKS2	19434	0.1825
dec_PIK3CA_1123	PIK3CA	PIK3CB	21505	0.2820
dec_PIK3CA_1123	PIK3CA	PIK3CD	19041	0.2295
dec_PIK3CA_1123	PIK3CA	PIK3CG	21637	0.3011
dec_PIK3CA_1123	PIK3CA	PIK3C2A	20067	0.2810
dec_PIK3CA_1123	PIK3CA	PIK3C2B	20160	0.2654
dec_PIK3CA_1123	PIK3CA	PIK3C2G	19504	0.3183
dec_PIK3CA_1124	PIK3CA	PIK3CB	21505	0.2838
dec_PIK3CA_1124	PIK3CA	PIK3CD	19041	0.2194
dec_PIK3CA_1124	PIK3CA	PIK3CG	21637	0.2619
dec_PIK3CA_1124	PIK3CA	PIK3C2A	20067	0.2157
dec_PIK3CA_1124	PIK3CA	PIK3C2B	20160	0.2102
dec_PIK3CA_1124	PIK3CA	PIK3C2G	19504	0.2080
dec_PIK3CA_1125	PIK3CA	PIK3CB	21505	0.2886
dec_PIK3CA_1125	PIK3CA	PIK3CD	19041	0.2486
dec_PIK3CA_1125	PIK3CA	PIK3CG	21637	0.2851
dec_PIK3CA_1125	PIK3CA	PIK3C2A	20067	0.2656
dec_PIK3CA_1125	PIK3CA	PIK3C2B	20160	0.2574
dec_PIK3CA_1125	PIK3CA	PIK3C2G	19504	0.2520
dec_PIK3CA_1126	PIK3CA	PIK3CB	21505	0.2923
dec_PIK3CA_1126	PIK3CA	PIK3CD	19041	0.2079
dec_PIK3CA_1126	PIK3CA	PIK3CG	21637	0.2178
dec_PIK3CA_1126	PIK3CA	PIK3C2A	20067	0.0823
dec_PIK3CA_1126	PIK3CA	PIK3C2B	20160	0.1029
dec_PIK3CA_1126	PIK3CA	PIK3C2G	19504	0.0728
dec_PIK3CA_1127	PIK3CA	PIK3CB	21505	0.2651
dec_PIK3CA_1127	PIK3CA	PIK3CD	19041	0.2182
dec_PIK3CA_1127	PIK3CA	PIK3CG	21637	0.2853
dec_PIK3CA_1127	PIK3CA	PIK3C2A	20067	0.2595
dec_PIK3CA_1127	PIK3CA	PIK3C2B	20160	0.2453
dec_PIK3CA_1127	PIK3CA	PIK3C2G	19504	0.2722
dec_PIK3CA_1128	PIK3CA	PIK3CB	21505	0.2701
dec_PIK3CA_1128	PIK3CA	PIK3CD	19041	0.1827
dec_PIK3CA_1128	PIK3CA	PIK3CG	21637	0.1972
dec_PIK3CA_1128	PIK3CA	PIK3C2A	20067	0.1032
dec_PIK3CA_1128	PIK3CA	PIK3C2B	20160	0.1274
dec_PIK3CA_1128	PIK3CA	PIK3C2G	19504	0.0936
dec_PIK3CA_1129	PIK3CA	PIK3CB	21505	0.2674
dec_PIK3CA_1129	PIK3CA	PIK3CD	19041	0.2022
dec_PIK3CA_1129	PIK3CA	PIK3CG	21637	0.2617
dec_PIK3CA_1129	PIK3CA	PIK3C2A	20067	0.1249
dec_PIK3CA_1129	PIK3CA	PIK3C2B	20160	0.1712
dec_PIK3CA_1129	PIK3CA	PIK3C2G	19504	0.1595
dec_PIK3CA_1130	PIK3CA	PIK3CB	21505	0.2702
dec_PIK3CA_1130	PIK3CA	PIK3CD	19041	0.2592
dec_PIK3CA_1130	PIK3CA	PIK3CG	21637	0.2235
dec_PIK3CA_1130	PIK3CA	PIK3C2A	20067	0.1906
dec_PIK3CA_1130	PIK3CA	PIK3C2B	20160	0.1369
dec_PIK3CA_1130	PIK3CA	PIK3C2G	19504	0.1517
dec_PIK3CA_1131	PIK3CA	PIK3CB	21505	0.2531
dec_PIK3CA_1131	PIK3CA	PIK3CD	19041	0.1904
dec_PIK3CA_1131	PIK3CA	PIK3CG	21637	0.2320
dec_PIK3CA_1131	PIK3CA	PIK3C2A	20067	0.1949
dec_PIK3CA_1131	PIK3CA	PIK3C2B	20160	0.1747
dec_PIK3CA_1131	PIK3CA	PIK3C2G	19504	0.2269
dec_PIK3CA_1132	PIK3CA	PIK3CB	21505	0.2321
dec_PIK3CA_1132	PIK3CA	PIK3CD	19041	0.1767
dec_PIK3CA_1132	PIK3CA	PIK3CG	21637	0.2035
dec_PIK3CA_1132	PIK3CA	PIK3C2A	20067	0.2701
dec_PIK3CA_1132	PIK3CA	PIK3C2B	20160	0.2438
dec_PIK3CA_1132	PIK3CA	PIK3C2G	19504	0.2632
dec_PIK3CA_1133	PIK3CA	PIK3CB	21505	0.2071
dec_PIK3CA_1133	PIK3CA	PIK3CD	19041	0.1567
dec_PIK3CA_1133	PIK3CA	PIK3CG	21637	0.1832
dec_PIK3CA_1133	PIK3CA	PIK3C2A	20067	0.1612
dec_PIK3CA_1133	PIK3CA	PIK3C2B	20160	0.0986
dec_PIK3CA_1133	PIK3CA	PIK3C2G	19504	0.1093
dec_PIK3CA_1134	PIK3CA	PIK3CB	21505	0.2382
dec_PIK3CA_1134	PIK3CA	PIK3CD	19041	0.1807
dec_PIK3CA_1134	PIK3CA	PIK3CG	21637	0.2226
dec_PIK3CA_1134	PIK3CA	PIK3C2A	20067	0.1742
dec_PIK3CA_1134	PIK3CA	PIK3C2B	20160	0.2056
dec_PIK3CA_1134	PIK3CA	PIK3C2G	19504	0.1422
dec_PIK3CA_1135	PIK3CA	PIK3CB	21505	0.2527
dec_PIK3CA_1135	PIK3CA	PIK3CD	19041	0.1954
dec_PIK3CA_1135	PIK3CA	PIK3CG	21637	0.2294
dec_PIK3CA_1135	PIK3CA	PIK3C2A	20067	0.2229
dec_PIK3CA_1135	PIK3CA	PIK3C2B	20160	0.2590
dec_PIK3CA_1135	PIK3CA	PIK3C2G	19504	0.1673
dec_PIK3CA_1136	PIK3CA	PIK3CB	21505	0.2520
dec_PIK3CA_1136	PIK3CA	PIK3CD	19041	0.1864
dec_PIK3CA_1136	PIK3CA	PIK3CG	21637	0.2146
dec_PIK3CA_1136	PIK3CA	PIK3C2A	20067	0.2317
dec_PIK3CA_1136	PIK3CA	PIK3C2B	20160	0.1988
dec_PIK3CA_1136	PIK3CA	PIK3C2G	19504	0.2533
dec_PIK3CA_1137	PIK3CA	PIK3CB	21505	0.2547
dec_PIK3CA_1137	PIK3CA	PIK3CD	19041	0.1937
dec_PIK3CA_1137	PIK3CA	PIK3CG	21637	0.2345
dec_PIK3CA_1137	PIK3CA	PIK3C2A	20067	0.1858
dec_PIK3CA_1137	PIK3CA	PIK3C2B	20160	0.2004
dec_PIK3CA_1137	PIK3CA	PIK3C2G	19504	0.1717
dec_PIK3CA_1138	PIK3CA	PIK3CB	21505	0.2491
dec_PIK3CA_1138	PIK3CA	PIK3CD	19041	0.1897
dec_PIK3CA_1138	PIK3CA	PIK3CG	21637	0.2059
dec_PIK3CA_1138	PIK3CA	PIK3C2A	20067	0.1268
dec_PIK3CA_1138	PIK3CA	PIK3C2B	20160	0.1093
dec_PIK3CA_1138	PIK3CA	PIK3C2G	19504	0.0909
dec_PIK3CA_1139	PIK3CA	PIK3CB	21505	0.2929
dec_PIK3CA_1139	PIK3CA	PIK3CD	19041	0.2537
dec_PIK3CA_1139	PIK3CA	PIK3CG	21637	0.2358
dec_PIK3CA_1139	PIK3CA	PIK3C2A	20067	0.1318
dec_PIK3CA_1139	PIK3CA	PIK3C2B	20160	0.1624
dec_PIK3CA_1139	PIK3CA	PIK3C2G	19504	0.1567
dec_PIK3CA_1140	PIK3CA	PIK3CB	21505	0.2655
dec_PIK3CA_1140	PIK3CA	PIK3CD	19041	0.2148
dec_PIK3CA_1140	PIK3CA	PIK3CG	21637	0.2457
dec_PIK3CA_1140	PIK3CA	PIK3C2A	20067	0.2007
dec_PIK3CA_1140	PIK3CA	PIK3C2B	20160	0.2029
dec_PIK3CA_1140	PIK3CA	PIK3C2G	19504	0.1484
dec_PIK3CA_1141	PIK3CA	PIK3CB	21505	0.1916
dec_PIK3CA_1141	PIK3CA	PIK3CD	19041	0.1297
dec_PIK3CA_1141	PIK3CA	PIK3CG	21637	0.1734
dec_PIK3CA_1141	PIK3CA	PIK3C2A	20067	0.1957
dec_PIK3CA_1141	PIK3CA	PIK3C2B	20160	0.1433
dec_PIK3CA_1141	PIK3CA	PIK3C2G	19504	0.1646
dec_PIK3CA_1142	PIK3CA	PIK3CB	21505	0.2291
dec_PIK3CA_1142	PIK3CA	PIK3CD	19041	0.2004
dec_PIK3CA_1142	PIK3CA	PIK3CG	21637	0.2007
dec_PIK3CA_1142	PIK3CA	PIK3C2A	20067	0.1367
dec_PIK3CA_1142	PIK3CA	PIK3C2B	20160	0.1090
dec_PIK3CA_1142	PIK3CA	PIK3C2G	19504	0.1063
dec_PIK3CA_1143	PIK3CA	PIK3CB	21505	0.2671
dec_PIK3CA_1143	PIK3CA	PIK3CD	19041	0.2182
dec_PIK3CA_1143	PIK3CA	PIK3CG	21637	0.2395
dec_PIK3CA_1143	PIK3CA	PIK3C2A	20067	0.2103
dec_PIK3CA_1143	PIK3CA	PIK3C2B	20160	0.1806
dec_PIK3CA_1143	PIK3CA	PIK3C2G	19504	0.1794
dec_PIK3CA_1144	PIK3CA	PIK3CB	21505	0.2182
dec_PIK3CA_1144	PIK3CA	PIK3CD	19041	0.2110
dec_PIK3CA_1144	PIK3CA	PIK3CG	21637	0.1820
dec_PIK3CA_1144	PIK3CA	PIK3C2A	20067	0.2074
dec_PIK3CA_1144	PIK3CA	PIK3C2B	20160	0.1535
dec_PIK3CA_1144	PIK3CA	PIK3C2G	19504	0.1576
dec_PIK3CA_1145	PIK3CA	PIK3CB	21505	0.2160
dec_PIK3CA_1145	PIK3CA	PIK3CD	19041	0.1812
dec_PIK3CA_1145	PIK3CA	PIK3CG	21637	0.2035
dec_PIK3CA_1145	PIK3CA	PIK3C2A	20067	0.1484
dec_PIK3CA_1145	PIK3CA	PIK3C2B	20160	0.1465
dec_PIK3CA_1145	PIK3CA	PIK3C2G	19504	0.1294
dec_PIK3CA_1146	PIK3CA	PIK3CB	21505	0.2482
dec_PIK3CA_1146	PIK3CA	PIK3CD	19041	0.2560
dec_PIK3CA_1146	PIK3CA	PIK3CG	21637	0.2076
dec_PIK3CA_1146	PIK3CA	PIK3C2A	20067	0.1996
dec_PIK3CA_1146	PIK3CA	PIK3C2B	20160	0.1587
dec_PIK3CA_1146	PIK3CA	PIK3C2G	19504	0.1665
dec_PIK3CA_1147	PIK3CA	PIK3CB	21505	0.1878
dec_PIK3CA_1147	PIK3CA	PIK3CD	19041	0.1313
dec_PIK3CA_1147	PIK3CA	PIK3CG	21637	0.1923
dec_PIK3CA_1147	PIK3CA	PIK3C2A	20067	0.1511
dec_PIK3CA_1147	PIK3CA	PIK3C2B	20160	0.1456
dec_PIK3CA_1147	PIK3CA	PIK3C2G	19504	0.1466
dec_PIK3CA_1148	PIK3CA	PIK3CB	21505	0.2549
dec_PIK3CA_1148	PIK3CA	PIK3CD	19041	0.1986
dec_PIK3CA_1148	PIK3CA	PIK3CG	21637	0.2538
dec_PIK3CA_1148	PIK3CA	PIK3C2A	20067	0.0277
dec_PIK3CA_1148	PIK3CA	PIK3C2B	20160	0.0597
dec_PIK3CA_1148	PIK3CA	PIK3C2G	19504	0.0686
dec_PIK3CA_1149	PIK3CA	PIK3CB	21505	0.2734
dec_PIK3CA_1149	PIK3CA	PIK3CD	19041	0.2240
dec_PIK3CA_1149	PIK3CA	PIK3CG	21637	0.2576
dec_PIK3CA_1149	PIK3CA	PIK3C2A	20067	0.0592
dec_PIK3CA_1149	PIK3CA	PIK3C2B	20160	0.1098
dec_PIK3CA_1149	PIK3CA	PIK3C2G	19504	0.0767
dec_PIK3CA_1150	PIK3CA	PIK3CB	21505	0.1829
dec_PIK3CA_1150	PIK3CA	PIK3CD	19041	0.1292
dec_PIK3CA_1150	PIK3CA	PIK3CG	21637	0.1752
dec_PIK3CA_1150	PIK3CA	PIK3C2A	20067	0.1848
dec_PIK3CA_1150	PIK3CA	PIK3C2B	20160	0.1322
dec_PIK3CA_1150	PIK3CA	PIK3C2G	19504	0.1581
dec_PIK3CA_1151	PIK3CA	PIK3CB	21505	0.2872
dec_PIK3CA_1151	PIK3CA	PIK3CD	19041	0.2257
dec_PIK3CA_1151	PIK3CA	PIK3CG	21637	0.2322
dec_PIK3CA_1151	PIK3CA	PIK3C2A	20067	0.1991
dec_PIK3CA_1151	PIK3CA	PIK3C2B	20160	0.2217
dec_PIK3CA_1151	PIK3CA	PIK3C2G	19504	0.1712
dec_PIK3CA_1152	PIK3CA	PIK3CB	21505	0.2063
dec_PIK3CA_1152	PIK3CA	PIK3CD	19041	0.1345
dec_PIK3CA_1152	PIK3CA	PIK3CG	21637	0.2146
dec_PIK3CA_1152	PIK3CA	PIK3C2A	20067	0.1839
dec_PIK3CA_1152	PIK3CA	PIK3C2B	20160	0.1475
dec_PIK3CA_1152	PIK3CA	PIK3C2G	19504	0.2293
dec_PIK3CA_1153	PIK3CA	PIK3CB	21505	0.2526
dec_PIK3CA_1153	PIK3CA	PIK3CD	19041	0.2297
dec_PIK3CA_1153	PIK3CA	PIK3CG	21637	0.2316
dec_PIK3CA_1153	PIK3CA	PIK3C2A	20067	0.1822
dec_PIK3CA_1153	PIK3CA	PIK3C2B	20160	0.2176
dec_PIK3CA_1153	PIK3CA	PIK3C2G	19504	0.1982
dec_PIK3CA_1154	PIK3CA	PIK3CB	21505	0.2677
dec_PIK3CA_1154	PIK3CA	PIK3CD	19041	0.2094
dec_PIK3CA_1154	PIK3CA	PIK3CG	21637	0.2231
dec_PIK3CA_1154	PIK3CA	PIK3C2A	20067	0.1767
dec_PIK3CA_1154	PIK3CA	PIK3C2B	20160	0.2061
dec_PIK3CA_1154	PIK3CA	PIK3C2G	19504	0.1638
dec_PIK3CA_1155	PIK3CA	PIK3CB	21505	0.1636
dec_PIK3CA_1155	PIK3CA	PIK3CD	19041	0.1084
dec_PIK3CA_1155	PIK3CA	PIK3CG	21637	0.1467
dec_PIK3CA_1155	PIK3CA	PIK3C2A	20067	0.1764
dec_PIK3CA_1155	PIK3CA	PIK3C2B	20160	0.1304
dec_PIK3CA_1155	PIK3CA	PIK3C2G	19504	0.1207
dec_PIK3CA_1156	PIK3CA	PIK3CB	21505	0.1900
dec_PIK3CA_1156	PIK3CA	PIK3CD	19041	0.1446
dec_PIK3CA_1156	PIK3CA	PIK3CG	21637	0.1536
dec_PIK3CA_1156	PIK3CA	PIK3C2A	20067	0.1171
dec_PIK3CA_1156	PIK3CA	PIK3C2B	20160	0.1000
dec_PIK3CA_1156	PIK3CA	PIK3C2G	19504	0.1166
dec_PIK3CA_1157	PIK3CA	PIK3CB	21505	0.1726
dec_PIK3CA_1157	PIK3CA	PIK3CD	19041	0.1108
dec_PIK3CA_1157	PIK3CA	PIK3CG	21637	0.1636
dec_PIK3CA_1157	PIK3CA	PIK3C2A	20067	0.1866
dec_PIK3CA_1157	PIK3CA	PIK3C2B	20160	0.1133
dec_PIK3CA_1157	PIK3CA	PIK3C2G	19504	0.1163
dec_PIK3CA_1158	PIK3CA	PIK3CB	21505	0.1568
dec_PIK3CA_1158	PIK3CA	PIK3CD	19041	0.0962
dec_PIK3CA_1158	PIK3CA	PIK3CG	21637	0.1429
dec_PIK3CA_1158	PIK3CA	PIK3C2A	20067	0.1869
dec_PIK3CA_1158	PIK3CA	PIK3C2B	20160	0.1253
dec_PIK3CA_1158	PIK3CA	PIK3C2G	19504	0.1137
dec_PIK3CA_1159	PIK3CA	PIK3CB	21505	0.2919
dec_PIK3CA_1159	PIK3CA	PIK3CD	19041	0.2415
dec_PIK3CA_1159	PIK3CA	PIK3CG	21637	0.2541
dec_PIK3CA_1159	PIK3CA	PIK3C2A	20067	0.0164
dec_PIK3CA_1159	PIK3CA	PIK3C2B	20160	0.0499
dec_PIK3CA_1159	PIK3CA	PIK3C2G	19504	0.0611
dec_PIK3CA_1160	PIK3CA	PIK3CB	21505	0.2612
dec_PIK3CA_1160	PIK3CA	PIK3CD	19041	0.2211
dec_PIK3CA_1160	PIK3CA	PIK3CG	21637	0.2359
dec_PIK3CA_1160	PIK3CA	PIK3C2A	20067	0.2808
dec_PIK3CA_1160	PIK3CA	PIK3C2B	20160	0.2604
dec_PIK3CA_1160	PIK3CA	PIK3C2G	19504	0.1998
dec_PIK3CA_1161	PIK3CA	PIK3CB	21505	0.1775
dec_PIK3CA_1161	PIK3CA	PIK3CD	19041	0.1317
dec_PIK3CA_1161	PIK3CA	PIK3CG	21637	0.1637
dec_PIK3CA_1161	PIK3CA	PIK3C2A	20067	0.1481
dec_PIK3CA_1161	PIK3CA	PIK3C2B	20160	0.1047
dec_PIK3CA_1161	PIK3CA	PIK3C2G	19504	0.0913
dec_PIK3CA_1162	PIK3CA	PIK3CB	21505	0.2517
dec_PIK3CA_1162	PIK3CA	PIK3CD	19041	0.1981
dec_PIK3CA_1162	PIK3CA	PIK3CG	21637	0.2225
dec_PIK3CA_1162	PIK3CA	PIK3C2A	20067	0.1734
dec_PIK3CA_1162	PIK3CA	PIK3C2B	20160	0.1744
dec_PIK3CA_1162	PIK3CA	PIK3C2G	19504	0.1356
dec_PIK3CA_1163	PIK3CA	PIK3CB	21505	0.2477
dec_PIK3CA_1163	PIK3CA	PIK3CD	19041	0.2243
dec_PIK3CA_1163	PIK3CA	PIK3CG	21637	0.2873
dec_PIK3CA_1163	PIK3CA	PIK3C2A	20067	0.1965
dec_PIK3CA_1163	PIK3CA	PIK3C2B	20160	0.2215
dec_PIK3CA_1163	PIK3CA	PIK3C2G	19504	0.2481
dec_PIK3CA_1164	PIK3CA	PIK3CB	21505	0.2154
dec_PIK3CA_1164	PIK3CA	PIK3CD	19041	0.1510
dec_PIK3CA_1164	PIK3CA	PIK3CG	21637	0.1685
dec_PIK3CA_1164	PIK3CA	PIK3C2A	20067	0.0692
dec_PIK3CA_1164	PIK3CA	PIK3C2B	20160	0.0738
dec_PIK3CA_1164	PIK3CA	PIK3C2G	19504	0.0203
dec_PIK3CA_1165	PIK3CA	PIK3CB	21505	0.2833
dec_PIK3CA_1165	PIK3CA	PIK3CD	19041	0.2486
dec_PIK3CA_1165	PIK3CA	PIK3CG	21637	0.2289
dec_PIK3CA_1165	PIK3CA	PIK3C2A	20067	0.1323
dec_PIK3CA_1165	PIK3CA	PIK3C2B	20160	0.1518
dec_PIK3CA_1165	PIK3CA	PIK3C2G	19504	0.1574
dec_PIK3CA_1166	PIK3CA	PIK3CB	21505	0.2167
dec_PIK3CA_1166	PIK3CA	PIK3CD	19041	0.1470
dec_PIK3CA_1166	PIK3CA	PIK3CG	21637	0.1786
dec_PIK3CA_1166	PIK3CA	PIK3C2A	20067	0.0828
dec_PIK3CA_1166	PIK3CA	PIK3C2B	20160	0.1173
dec_PIK3CA_1166	PIK3CA	PIK3C2G	19504	0.0736
dec_PIK3CA_1167	PIK3CA	PIK3CB	21505	0.2790
dec_PIK3CA_1167	PIK3CA	PIK3CD	19041	0.2380
dec_PIK3CA_1167	PIK3CA	PIK3CG	21637	0.2102
dec_PIK3CA_1167	PIK3CA	PIK3C2A	20067	0.1352
dec_PIK3CA_1167	PIK3CA	PIK3C2B	20160	0.1606
dec_PIK3CA_1167	PIK3CA	PIK3C2G	19504	0.1533
dec_PIK3CA_1168	PIK3CA	PIK3CB	21505	0.2006
dec_PIK3CA_1168	PIK3CA	PIK3CD	19041	0.1327
dec_PIK3CA_1168	PIK3CA	PIK3CG	21637	0.1854
dec_PIK3CA_1168	PIK3CA	PIK3C2A	20067	0.1576
dec_PIK3CA_1168	PIK3CA	PIK3C2B	20160	0.1490
dec_PIK3CA_1168	PIK3CA	PIK3C2G	19504	0.1484
dec_PIK3CA_1169	PIK3CA	PIK3CB	21505	0.1568
dec_PIK3CA_1169	PIK3CA	PIK3CD	19041	0.0903
dec_PIK3CA_1169	PIK3CA	PIK3CG	21637	0.1345
dec_PIK3CA_1169	PIK3CA	PIK3C2A	20067	0.1533
dec_PIK3CA_1169	PIK3CA	PIK3C2B	20160	0.1246
dec_PIK3CA_1169	PIK3CA	PIK3C2G	19504	0.0953
dec_PIK3CA_1170	PIK3CA	PIK3CB	21505	0.2681
dec_PIK3CA_1170	PIK3CA	PIK3CD	19041	0.2367
dec_PIK3CA_1170	PIK3CA	PIK3CG	21637	0.2464
dec_PIK3CA_1170	PIK3CA	PIK3C2A	20067	0.2327
dec_PIK3CA_1170	PIK3CA	PIK3C2B	20160	0.1707
dec_PIK3CA_1170	PIK3CA	PIK3C2G	19504	0.2105
dec_PIK3CA_1171	PIK3CA	PIK3CB	21505	0.2376
dec_PIK3CA_1171	PIK3CA	PIK3CD	19041	0.1784
dec_PIK3CA_1171	PIK3CA	PIK3CG	21637	0.2392
dec_PIK3CA_1171	PIK3CA	PIK3C2A	20067	0.2048
dec_PIK3CA_1171	PIK3CA	PIK3C2B	20160	0.2343
dec_PIK3CA_1171	PIK3CA	PIK3C2G	19504	0.1909
dec_PIK3CA_1172	PIK3CA	PIK3CB	21505	0.1478
dec_PIK3CA_1172	PIK3CA	PIK3CD	19041	0.0869
dec_PIK3CA_1172	PIK3CA	PIK3CG	21637	0.1258
dec_PIK3CA_1172	PIK3CA	PIK3C2A	20067	0.1431
dec_PIK3CA_1172	PIK3CA	PIK3C2B	20160	0.0945
dec_PIK3CA_1172	PIK3CA	PIK3C2G	19504	0.0762
dec_PIK3CA_1173	PIK3CA	PIK3CB	21505	0.2559
dec_PIK3CA_1173	PIK3CA	PIK3CD	19041	0.2013
